,title,title_label,description,description_label
374,이재명표 기본사회 공약 주  일제 정년 연장 공공의료 강화   대선 ,1, 정년 연장 도 사회적 합의로 추진할 것 이라고 밝혔습니다  이 후보는 또  태어날 때부터 노후까지 생애주기별 소득 보장 체계를 촘촘히 구축할 것 이라며  아동수당 지급 대상을 단계적으로 확대하고 청년 미래 적금을  ,1
375,이재명  기본사회로 간다  기본사회위 설치 주  일제 공약,1,또한 이 후보는 일과 삶의 균형을 강조하며 주  일제의 단계적 도입  실노동시간 단축 로드맵 추진   정년 연장 에 대한 사회적 합의를 제안했다  생애주기별 소득보장 체계도 강화하겠다고 밝혔다  아동수당 지급 대상의  ,1
376, 연합뉴스 이 시각 헤드라인     ,1,     기본사회  설치 일제 정년연장 공공의료확충 추진  더불어민주당 이재명 대선 후보는  일  국민의 기본적인 삶은 국가 공동체가 책임지는 사회  기본 사회로 나아가겠다 며  기본사회위원회 를  ,1
377,   기본사회  설치 일제 정년연장 공공의료확충 추진 ,1, 정년 연장 도 사회적 합의로 추진할 것 이라고 밝혔다  이 후보는 또  태어날 때부터 노후까지 생애주기별 소득 보장 체계를 촘촘히 구축할 것 이라며  아동수당 지급 대상을 단계적으로 확대하고 청년 미래 적금을 도입해  ,1
378,이재명  기본사회위원회 설치 일제 정년연장  추진 ,0, 정년 연장 도 사회적 합의로 추진할 것 이라고 언급했다  이어  태어날 때부터 노후까지 생애주기별 소득 보장 체계를 촘촘히 구축할 것 이라며  아동수당 지급 대상을 단계적으로 확대하고 청년 미래 적금을 도입해  ,1
379, 대권풍향계  이재명   기본사회위원회  신설 공약 주  일제와  정년   ,0,그는  국가 공동체가 국민의 기본적인 삶을 책임지는 사회로 나아가겠다 며 이를 통해 주  일제와  정년 연장 을 추진하겠다고 밝혔다  이재명 후보는 자신의 페이스북을 통해  기본사회는 단순한 복지나 소득 분배를 넘어  ,1
380,이재명   기본사회위원회  설치 공약   일제 정년연장 공공의 ,1, 정년 연장 도 사회적 합의로 추진할 것 이라고 밝혔다  이 후보는 또  태어날 때부터 노후까지 생애주기별 소득 보장 체계를 촘촘히 구축할 것 이라며  아동수당 지급 대상을 단계적으로 확대하고 청년 미래 적금을 도입해  ,1
381,이재명  기본사회  설치   국가가 국민의 기본 삶 보장할 것 ,1, 일제 정년연장 공공의료확충 추진 단편적 복지 소득분배 이상 기본적 삶 보장 아동수당 지급 확대 농어촌 기본소득 등 공약  시장경제 노경민 기자  더불어민주당 이재명 대선 후보가  일 자신의 지역구인 인천광역시  ,1
382,   기본사회위원회 설치 일제 공공의료확충 추진 ,0, 정년 연장 도 사회적 합의로 추진할 것 이라고 했다  의료정책에 대해서는  민간 중심 의료 공급으로 지역 격차 및 필수 의료 공백 사태가 심각한 상황 이라며  공공 필수 지역 의료를 강화하겠다 고 설명했다 ,1
383,이재명 기본사회 공약 기본소득 패키지 전방위 국가책임제,1,주거는 청년과 어르신도 적정한 비용을 부담하는 맞춤형 공공분양과 공공임대 주택 공급을 확대하고  노동 환경 개선을 위해선 주 일제 단계적 도입을 비롯한 실노동시간 단축 로드맵과  정년연장  사회적 합의를  ,1
384,이재명  기본사회  만들고  일제 연금개혁 공공의료 강화 추진 ,0, 정년 연장 도 사회적 합의로 추진할 것 이라고 밝혔다  이 후보는 또  태어날 때부터 노후까지 생애주기별 소득 보장 체계를 촘촘히 구축할 것 이라며  아동수당 지급 대상을 단계적으로 확대하고 청년 미래 적금을  ,1
385, 기본사회  다시 꺼낸 이재명 모두 함께 잘 사는 세상 만들겠다 ,1, 정년연장 을 위한 사회적 합의  고용보험의 사각지대 해소에도 나서겠다고 밝혔다  공공의료 강화도 공약했다  이 후보는  의료의 공공성을 높이고  공공 의료 인력을 확충해 모두가 동등하게 치료받을 수 있는 기반을  ,1
386,이재명  기본사회위원회 설치 일제 및 공공 필수 지역 의료 강화 ,1, 정년 연장 도 사회적 합의로 추진할 것 이라며  고용보험과 육아휴직 제도의 사각지대를 지속적으로 보완해 고용형태나 소득 수준에 상관없이 누구나 일할 권리를 보장받도록 하겠다 고 말했다  이 후보는 또  태어날 때부터  ,1
387,이재명  전 생애 기본사회  국가가 책임  공공분양 지역화폐 확대 ,1,이어  정년연장 을 사회적 합의로 추진하겠다 며  아프면 쉴 권리 인 상병수당 시범사업을 단계적으로 확대해 모두에게 더 두터운 사회적 안전망을 제공하겠다 고 했다 ,1
388,   기본사회  설치 일제 정년연장 공공의료확충 추진 ,1, 정년 연장 도 사회적 합의로 추진할 것 이라고 밝혔다  이 후보는 또  태어날 때부터 노후까지 생애주기별 소득 보장 체계를 촘촘히 구축할 것 이라며  아동수당 지급 대상을 단계적으로 확대하고 청년 미래 적금을 도입해  ,1
389, 오늘의 국회 년  월  일,1, 차   대미 의원 외교 의원회관 제 간담회의실    박홍배 의원실 등  초고령사회  노후소득 공백 해결을 위한  정년연장  어떻게 할 것인가 의원회관 제 세미나실    김동아 의원실 등  신자본시장의 공정한  ,1
390,이재명  기본사회로 나갈 것 일제 정년연장 공공의료확충 ,1, 정년 연장 도 사회적 합의로 추진할 것 이라고 약속했다  이 후보는 또  태어날 때부터 노후까지 생애주기별 소득 보장 체계를 촘촘히 구축할 것 이라며  아동수당 지급 대상을 단계적으로 확대하고 청년 미래 적금을 도입해  ,1
391, 속보 이재명  기본사회위원회 설치 국민 삶 실질적 보장 ,1,특히  일과 삶의 균형이 잡힌 사회 를 위해  주  일제의 단계적 도입과 실노동 시간 단축 로드맵을 추진하고   정년 연장 도 사회적 합의를 바탕으로 추진할 것 이라고 덧붙였다  소득 보장 대책으로는  태어날 때부터  ,1
392, 기본사회  다시 꺼낸 이재명  기본사회위 설치  주  일제 지역화 ,1, 정년 연장 은 사회적 합의를 통해 추진하겠다고 밝혔다  또 고용보험과 육아휴직 제도의 사각지대를 보완하고   아프면 쉴 권리 인 상병수당 시범 사업도 단계적으로 확대하겠다는 계획이다  공공서비스 부문에서는 교통  ,1
393,이재명  생애 소득 보장하는 기본사회 만들겠다 ,0,또한  주  일제 단계적 도입과 실노동시간 단축 로드맵을 추진해  일하는 권리도 쉴 권리도 당연히 존중받는 사회를 만들겠다 며  정년연장 을 사회적 합의로 추진하겠다 고 했다  그는  국가가 국민의 미래를 책임지고  ,1
394,이재명  국가 사회 함께 책임지는 기본사회 열 것 국가전담기구 설치 ,1,확대해 유통과 사용 편의성을 높이고 전통시장과 골목상권의 활력을 되찾겠다 고 덧붙였다 이외에도 이 후보는  돌봄 기본사회 추진  주 일제 단계적 도입  정년연장  사회적 합의 추진 등의 공약을 내놨다  김동욱,1
395,이재명  국민 삶  국가가 책임 전담기구  기본사회위원회  설치 ,1,아울러 이 후보는  일과 삶이 균형 잡힌 사회 를 만들겠다면서  주  일제 도입과 실노동시간 단축 로드맵   정년 연장  사회적 합의  상병 수당 확대 등을 통해 일과 삶의 균형을 이루겠다 고 했다  또  아프면 쉴 권리 인  ,1
396,이재명  기본사회 공약 발표 생애소득 보장 공공의료 주 일제 ,1,여기에  정년연장  사회적 합의  상병수당 확대  고용보험 사각지대 해소 등을 통해 누구나 일하고  돌보고  쉴 수 있는 사회를 만들겠다는 의지도 내비쳤습니다  이 외에도 이 후보는  돌봄 기본사회  구축과 농어촌 맞춤형  ,1
397,이재명  기본사회  공약 내놨다   국가전담기구 설치 ,1, 정년 연장 은 사회적 합의를 거쳐 추진하고 고용보험 육아휴직 제도 사각지대 해소   아프면 쉴 권리 인 상병수당 확대 등으로 일할 권리와 쉴 권리를 모두 보장하겠다고 약속했다  누구나 편리하게 이동하고 자유롭게  ,1
398,이재명  국가가 국민의 기본 삶 보장해야 국가전담기구 설치 ,1, 일과 삶의 균형 과 관련해서는  정년연장 을 사회적 합의로 추진하겠다면서  주  일제 단계적 도입과 실노동시간 단축 로드맵을 추진해  일하는 권리도 쉴 권리도 당연히 존중받는 사회를 만들겠다 고 말했다  또  ,1
399,이재명  기본사회 정책 발표,1, 일제 도입과  정년 연장 을 사회적 합의로 추진하고  생애주기별 소득 보장 체계를 구축할 계획이다  아동수당 대상 확대와 청년 미래 적금 도입  특수고용직 고용보험 확대를 공약했다  공공의료 강화와 돌봄 기본사회  ,1
400,이재명  주거 교통 의료돌봄 교육 등  기본사회  공약 발표,1,그는  정년연장  사회적 합의 추진  고용보험과 육아휴직 제도 사각지대 보완  상병수당 시범사업 확대를 말했다  그는  누구나 편리하게 이동하고  자유롭게 연결되는 사회를 만들겠다 며  지역실정에 따른 맞춤형 교통  ,1
401,이재명  기본사회 실현 위한 국가전담기구 설치 ,1, 정년연장 도 사회적 합의에 따라 추진하겠다고 밝혔다  의료분야에서는 공공 필수 지역의료 강화를 제시했다  주택 분야에서는 맞춤형 공공분양과 고품질 공공임대 주택 공급 확대 등 수요자 중심의 다양한 유형의 주택  ,1
402,기본사회 전면에 꺼내든 이재명 생애별 소득보장부터 주거   까지 ,1, 정년연장 과 관련해서도 사회적 합의로 추진 의사를 밝혔다  고용보험과 육아휴직 제도의 사각지대 보완  상병수당 시범사업 확대 등도 약속했다  공공서비스와 관련해서도 기본사회의 개념을 적용하겠다고 약속했다  이  ,1
403, 사회적 대화 변하지 않으면  노사 갈등으로 진짜  잃어버린  년  올 수 ,1,그 사이 한국노총은  계속고용 의제를 새 정부 출범 이후로 미룬다 며 입장을 바꿨습니다      한국노총은 더불어민주당의  정년연장  태스크포스 에 합류했습니다  정무적 판단을 한 것으로 보이는데요    ,1
404,이재명  기본사회위원회 둘 것 주 일 정년연장  추진 ,0,이 후보는  일과 삶이 균형 잡힌 사회를 만들겠다 며  주 일제 단계적 도입  정년연장  사회적 합의 추진  고용보험과 육아휴직 제도의 사각지대 보완  아프면 쉴 권리 인 상병수당 시범사업 단계적 확대도  ,1
405,   기본사회  설치 일제 정년연장 공공의료확충 추진 ,1, 정년 연장 도 사회적 합의로 추진할 것 이라고 밝혔다  이 후보는 또  태어날 때부터 노후까지 생애주기별 소득 보장 체계를 촘촘히 구축할 것 이라며  아동수당 지급 대상을 단계적으로 확대하고 청년 미래 적금을 도입해  ,1
406,  대선  이재명  기본사회위 설치 주 일제 단계적 도입 ,0, 정년연장  사회적 합의 추진과 고용보험 및 육아휴직 제도 사각지대 보완  상병수당 확대 등도 함께 제시됐다  가장 눈에 띄는 공약 중 하나는  주  일제  단계적 도입이다  이 후보는   등 기술로 높아진 생산성은  ,1
407,이재명  기본소득 뺀  기본사회  공약 제시 국가전담기구 신설 종합 ,1,주  일제  단계적 도입 실노동시간 단축 로드맵 추진  정년연장  사회적 합의로 추진 맞춤형 공공분양 고품질 공공임대 주택 공급 확대  서울 연합인포맥스  정지서 기자   더불어민주당 이재명 대선 후보가 국가와  ,1
408,이재명  기본사회  국가전담기구 설치할 것 국민 기본 삶 국가가 책임 ,1, 일과 삶의 균형 과 관련해서는  정년연장 을 사회적 합의로 추진하겠다면서  주  일제 단계적 도입과 실노동시간 단축 로드맵을 추진해  일하는 권리도 쉴 권리도 당연히 존중받는 사회를 만들겠다 고 말했다  또  아프면  ,1
409,이재명  기본사회  꺼냈다 민관협력으로 국민 삶 책임질것 ,1, 정년 연장 은 사회적 합의를 통해 추진하겠다고 밝혔다  또 고용보험과 육아휴직 제도의 사각지대를 보완하고   아프면 쉴 권리 인 상병수당 시범사업도 단계적으로 확대하겠다는 계획이다  공공서비스 부문에서는 교통  ,1
410,이재명  기본사회 공약 국가가 국민 삶 책임 ,1,노동 정책에서는 주  일제 도입과  정년 연장 에 대한 사회적 합의를 추진하고  상병수당 확대를 통해 일과 삶의 균형을 실현하겠다고 약속했다  교통 통신 등 연결망 평등을 위한 정책도 포함됐다  교통 취약지역 맞춤형  ,1
411,이재명  기본사회 나아갈 것 국가전담기구 설치 ,1,그러면서  정년연장 을 사회적 합의로 추진하겠다   아프면 쉴 권리 인 상병수당 시범사업을 단계적으로 확대해 모두에게 더 두터운 사회적 안전망을 제공하겠다 고 했다  이어 지역간 연결되는 사회를 위해  지역  ,1
412,이재명  기본사회 공약  발표 정년연장 의료 주택 확장 등,1,이재명 후보는  정년연장 을 사회적 합의로 추진 하겠다고도 밝혔다  그러면서 그는  고용보험과 육아휴직 제도의 사각지대를 지속적으로 보완해 고용 형태나 소득 수준에 상관없이 누구나 일할 권리와 돌볼 권리를  ,1
413,이재명  국민 기본적인 삶  국가가 책임 기본사회로 ,1,그러면서  정년연장 을 사회적 합의로 추진하겠다   아프면 쉴 권리 인 상병수당 시범사업을 단계적으로 확대해 모두에게 더 두터운 사회적 안전망을 제공하겠다 고 했다  또 공공 필수 지역 의료를 강화하겠다고 약속했다  ,1
414, 세    세  노인연령 상한 논란  복지차관  합의통해 점차 올려야 ,0,그렇게 해가지고  정년 이  연장 된 거거든요  그래서 우리도 점차 우리 어르신들이 이렇게  에 퇴직하지 말고 일을 더 하시고 또 노인 연령 같은 경우도 점차 사회적 합의를 통해서 점차 이렇게 올려가야 되지 않을까 그런  ,1
415, 오늘의 국회일정   년  월  일,1, 차   대미 의원 외교 의원회관 제 간담회의실    박홍배 의원실 등  초고령사회  노후소득 공백 해결을 위한  정년연장  어떻게 할 것인가 의원회관 제 세미나실    김동아 의원실 등  신자본시장의 공정한  ,1
416, 사회대전환  노동   평범한 하루를 위해 우리에게 필요한 것,1,이런 문제를 해결하고자 국민연금 수급연령과 연계한  정년연장 은 선택이 아닌 필수로 여겨지고 있다  초고령화 사회 진입을 코앞에 두고 있고  국민  명 중  명 이상이  세까지 단계적 법정  정년연장 에 찬성한다  ,1
417,조선 사절단 실은 미 대륙횡단 열차와 미국 언론,0,이후 센트럴은  년  월에 샌프란시스코 만의 오클랜드 까지  연장 하였다  유니온은  년  평소 역사에 관심이 많아 역사서를 많이 읽었으며  계명대에서  정년  퇴임한 후 구한말 근세사를 집중 연구하고  ,1
418, 월 일 주요일정  제 회 전국시도교육감협의회,0, 차   대미 의원 외교  의원회관 제 간담회의실  박홍배 의원실 등  초고령사회  노후소득 공백 해결을 위한  정년연장  어떻게 할 것인가  의원회관 제 세미나실  김동아 의원실 등  신자본시장의 공정한  ,1
419, 오늘의 국회일정 일 목 ,0, 차   대미 의원 외교  의원회관 제 간담회의실  박홍배 의원실 등  초고령사회  노후소득 공백 해결을 위한  정년연장  어떻게 할 것인가  의원회관 제 세미나실  김동아 의원실 등  신자본시장의 공정한  ,1
420, 오늘의 국회일정  우원식 의장    사태 홈플러스노조 면담 ,0, 차   대미 의원 외교 의원회관 제 간담회의실    박홍배 의원실 등  초고령사회  노후소득 공백 해결을 위한  정년연장  어떻게 할 것인가 의원회관 제 세미나실    김동아 의원실 등  신자본시장의 공정한  ,1
421, 유연한 고용  연장 으로 청년 채용  투자 여력 챙겨야 ,0,다만 의무적인  정년 연장 보다는 성과 직무를 기반으로 한 임금피크제 활용이 인건비 절감 등 효율성을 높이는 방법이 될 것으로 봤다  그는  연공급 체계 호봉제 가 그대로일 때 일괄적으로 정년을 연장할 경우 연간  ,1
422, 오늘의 국회일정   일  목 ,0, 차   대미 의원 외교 의원회관 제 간담회의실    박홍배 의원실 등  초고령사회  노후소득 공백 해결을 위한  정년연장  어떻게 할 것인가 의원회관 제 세미나실    김동아 의원실 등  신자본시장의 공정한  ,1
423, 대선공약 비교 노동 정책 이재명  주 일제 실시  김문수  주 시간 ,0,고령화 사회에 대비한 계속고용 방안으로는 단계적 법적  정년 연장 을 내걸었다  이 후보는 노동절이었던 지난  일  저출산 고령사회에 대응하려면 계속 일할 수 있는 사회를 만들어야 한다  법적 정년과 국민연금 수급  ,1
424, 오늘의 주요일정 국회 월 일 목요일 ,1, 차   대미 의원 외교 의원회관 제 간담회의실    박홍배 의원실 등  초고령사회  노후소득 공백 해결을 위한  정년연장  어떻게 할 것인가 의원회관 제 세미나실    김동아 의원실 등  신자본시장의 공정한  ,1
425, 월  주차 국내   핫클립,1, 사회   정년   세까지 단계적  연장 경사노위  계속고용 의무제 제안 경제사회노동위원회는  일   년까지  정년 을 단계적으로  세까지  연장 하는  계속고용의무 제도  도입을 제안했다  이 제도는 현행  세  정년  ,1
426,울산 시내버스  일 총파업 예고 노사 막판 타결 모색,0,노조는  의 임금 인상과  정년 을  세로  연장 할 것을 요구하고 있다  대법원 판결로 인한 통상임금 반영만으로도 실질적으로 약  의 임금 인상 효과가 발생하는 만큼 노조안이 반영될 경우 올해 전체 임금 인상률은  ,1
427, 오늘과 내일 서영아 정년연장  논쟁과  잃어버린 세대 ,1,법정 정년과 연금수급 시기가 동떨어져 생기는 소득 절벽을 해결하고 저출산 고령화가 가져올 인구 위기에 대처한다며  정년 연장  논쟁이 뜨겁다   일에는 경제사회노동위원회가  계속고용 의무 제도화  ,1
428, 사설  대선 코앞인데 정책 공약집도 내놓지 않는 후보들,0,민주당 이재명 후보는  세  정년 연장  공약 과 관련해 이해가 엇갈리는 청년과 장년 모두에게 듣기 좋은 소리만 했다  모두를 만족하게 하는 공약 은 공약 에 그칠 수밖에 없다  차기 대통령 앞에는 국가  ,1
429,대표적  노조  새로고침  대선후보 공약 놓고 내홍 줄탈퇴,0, 정년연장 과 주 일제  주  일제에 대한 입장 등이 담겼습니다   정년연장 에 대해서는  단계적  정년연장 을 공식 입장으로 밝히면서도  즉각적 법제화는 보류해야 한다  현실성과 사회적 합의 없이 즉각적  정년 연장 이  ,1
430,울산 시내버스 파업 초읽기 교통대란 우려,0,올해 교섭에서 노조는  시급   인상  정년  현  세에서  세로  연장   버스 준공영제 협약 이행 등 모두  개의 안건을 요구하고 있다  사측은 모두  자금 을 이유로 어렵다고 판단했다   통상임금 도 주목 포인트다  ,1
431, 대 대선공약  일자리     근로자 권리       기업 자율성 ,1,근로자  정년연장 도 추진한다  이 후보는  법적 정년과 국민연금 수급 사이의 단절은 생계의 절벽 이라며  저출산 고령사회에 대응하려면 계속 일할 수 있는 사회를 만들어야 합니다  준비되지 않은 퇴직으로  ,1
432,울산 버스노조  일 총파업 현실화 우려 시  대책 마련 ,0,노조는 사측에  기본급   인상  정년 연장 세 세   퇴직금 확보  상여금 통상임금 편입  준공영제 협약 이행 등을 요구하고 있다  특히 지난해  월 대법원의 정기상여금을 통상임금으로 봐야 한다는  ,1
433, 세기  인공지능과 평생교육으로 길을 찾다 ,0,기대수명의  연장 은 우리 모두의 삶의 방식을 근본적으로 바꿔놓고 있다  이제는  세 시대 가 현실이 되었고   정년  이후의 삶이 인생의 절반 가까이를 차지하게  ,1
434,울산시내버스 운행 중단 초읽기 돌입,0,노조는 올해 교섭에서 시급   인상   정년 연장 현재  세 세  등을 요구하고 있다  또 지난해  월 정기상여금을 통상임금으로 봐야 한다는 대법원 판결에 따라 이를 임금에 어떻게 반영할지도 노사간 입장이  ,1
435,울산 시내버스 노사 임금협상 난항   일까지 막판 타결 모색,0,노조는 올해 교섭에서 시급   인상   정년 연장 현재  세 세  등을 요구하고 있다  특히 노사는 지난해  월 정기상여금을 통상임금으로 봐야 한다는 대법원 판결에 따라 이를 임금에 어떻게 반영할지를 두고  ,1
436,      캠페인 전개   내 한 표가 바로 정치 ,1,연령차별금지법   정년연장  기초연금 개혁 등 고령사회에 대응하는 다양한 정책 입안을 제안해 왔으며  오는  월  일에는 자매단체인 에이지연합과 함께  제 회 세계 시니어 시티즌 데이 를 개최할 예정이다 ,1
437,울산 시내버스 노사 임금협상 난항 일까지 타결 모색,0,올해 교섭에서 노조는 시급   인상   정년 연장 현재  세 세  등을 요구하고 있다  특히 노사는 지난해  월 정기상여금을 통상임금으로 봐야 한다는 대법원 판결에 따라 이를 임금에 어떻게 반영할지를 두고  ,1
438, 이로운톺아보기 어르신 돌봄 교통 주거 강화 약속한 이재명 김문수 ,0,이 외에도 국민연금 수급 시점에 맞춘  정년 연장  주택연금 제도 개선 등을 통해 노후소득 보장을 강화하겠다는 입장이다  김문수 후보는  치매 안심 국가책임제  확대  어르신 건강심부름택시 운영  복지 일자리 확충 등을  ,1
439,이재명 더 때리는 이준석 존재감 키운다,1,이 후보는 당시 주  일제   정년연장  등 이재명 후보 대선 공약을 파고들며  지금 확인한 것처럼 이재명 후보는  어떻게 가 빠져 있다 며  원래 사람들이 어려울 때 옆에 사이비종교가 다가오는 것처럼 가장  ,1
440, 기술 노동 위기 극복땐 잠재성장률 최대   상승   멈춰선 성장엔 ,1,이어 고령 노동자의 자영업 유입을 줄이기 위해  정년 연장 이 필요하다는 점을 제시했고  그 과정에서 청년층 고용에 미치는 부정적 영향을 최소화하려면 임금 체계의 유연성을 높이는 것이 중요하다고 강조했다  해외  ,1
441,한은  기술 노동 위기 극복하면 잠재성장률 최대   상승   멈춰진 ,0,이어 고령 노동자의 자영업 유입을 줄이기 위해  정년 연장 이 필요하다는 점을 제시했고  그 과정에서 청년층 고용에 미치는 부정적 영향을 최소화하려면 임금 체계의 유연성을 높이는 것이 중요하다고 강조했다  해외  ,1
442, 현대중공업  올해 임금협상 시작 조선업 호황에 줄다리기 예상,1,금속노조 현대중공업지부는 지난달  일 기본급  만 원 인상   정년연장  성과금 산출기준 변경 등의 내용을 담은  년 임금교섭 요구안을 회사 측에 전달했다  올해 협상의 핵심은 기본급 인상과 격려금 지급 규모  ,1
443,이재명 더 때리는 이준석 존재감 키운다  이런정치 ,1,이 후보는  토론 당시 주  일제   정년연장  등 이재명 후보 대선 공약을 파고들며  지금 확인한 것처럼 이재명 후보는  어떻게 가 빠져 있다 며  원래 사람들이 어려울 때 옆에 사이비종교가 다가오는 것처럼  ,1
444, 현대중공업  임금교섭 상견례,1,노사  조속 마무리  한목소리 기본급 인상 정년 연장   쟁점   현대중공업 노사가  일 울산시 동구 전하동 울산 본사에서  년 임금교섭 상견례 를 가졌다   현대중공업 제공   헤럴드경제 울산 박동순  ,1
445, 현대중공업 노사   년 임금교섭  상견례,1,한편  금속노조 현대중공업지부는 앞서 지난  월  일기본급  원 인상   정년연장  성과금 산출기준 변경 등의 내용을 담은  년 임금교섭 요구안 을 회사에 전달했다 ,1
446, 알고 투표합시다  이재명  노동자 친화 김문수  기업 친화 ,1,국민의힘 민주  노란봉투법 반도체특별법 정년연장  등 입장차 이준석  이재명에  재원 마련 방안 없다  비판 대선 후보들의 노동 정책은 좌우 진영 사이의 입장차가 극명한 분야다  이재명 더불어민주당 후보는  ,1
447,물류센터 심야조에 알바 두탕 뛰는  대 가장 그를 보호해줄 곳은 없다,0,그는 본업에서 무기계약직이기는 하지만  노후 준비 때문에 스리잡을 안 할 수가 없다며  정년 연장  좀 해줬으면 좋겠다 고 했다  플랫폼은 수조 원 매출  라이더는 임금 삭감 지난해  분기 통계청 경제활동인구조사  ,1
448, 대선 공약 비교    대선  강 노동공약  이재명  노동 존중  김문수  ,1, 정년 연장   단계적  정년 연장     청년 고용에 영향 미쳐  이 후보는 단계적 법정  정년연장 세 세 을 공약했다  현재  세인 정년을 국민연금 수급 시점 현재  세 년  세 에 맞춰 단계적으로 연장하자는 것이다  ,1
449, 현대중공업 노사    임금교섭 상견례,1,전인  월말까지 올해 교섭을 마무리한다는 목표를 세웠다  금속노조 현대중공업지부는 기본급  만 원 인상   정년연장  성과금 산출기준 변경 등의 내용을 담은  년 임금교섭 요구안 을 회사에 전달한 바 있다 ,1
450, 시평 오래된 시계를 고쳐 써야 할 때,0,현재  정년연장 과 폐지를 둘러싼 입장은 뚜렷이 갈린다  연장론은 고령화로 줄어드는 노동력을 보완하고 국민연금 수급개시 연령 세 예정 과 정년 세  사이의 간극을 해소해야 한다고 주장한다  실제로 이 간극은 조기  ,1
451, 절박한 선거 라는 민주당  내부에선  몸조심 말조심 ,1,그는 본인의  정년 연장  공약과 관련해  젊은 세대 일자리에 악영향을 주는 것 아니냐 는 이준석 개혁신당 후보의 질문에  극단적이시다 라면서 구체적인 답변은 하지 않았다   차별금지법 제정에 동의하느냐 는  ,1
452, 고정애의 시시각각  이재명의 친노조   어디까지 갈까,1,당연히 해야 한다  노란봉투법 정년연장  강행 의지 사실상 노조 위한 것 성장 되겠나 과거 대통령들 결국 노조와 갈라서 대법원 판례가 노란봉투법의 필요성을 인정했다고  긴 설명을 요하지만  결론부터 말하면 그렇지  ,1
453, 김한수의 오마이갓  종교계서도  뜨거운 감자   정년 연장 ,1,요즘 일반 사회에서  정년 연장  논의가 활발하지요  종교계도  정년 연장  논의가 시작된 지 꽤 됐습니다  특히 개신교계에서 논의가 뜨겁습니다  개신교 교단은 매년  월 총회를 개최하는데요  예장 합동 교단의 경우엔  ,1
454, 사설   정년 연장  법제화  청년 채용 감소 초래   노조 지적 경청해 ,0,청년 세대가 주축인  노조가 즉각적인  정년 연장  법제화에 반대한다는 입장을 표명했다   노조인  새로고침노동자협의회 는  일  정년 연장 의 필요성에는 공감하지만 지금 당장 법제화하기보다 계속고용 의무를  ,1
455, 사설  대한민국 경제의 길   박정희 에서 답 찾아야,0,그러나 이 질문은 단순한  정년 연장  논란을 넘어 대한민국 경제 정책의 철학적 기반이 무엇이어야 하느냐는 더 근본적인 질문으로 이어진다  경제는 결국  먹고사는 문제 이며  경제 정책은 국민 개개인의 삶과 직결된  ,1
456, 현대중공업  임금협상 상견례  호황에 줄다리기 예상,1,한편 앞서 노조는 기본급  만 천 원 인상   정년 연장  성과급 상출기준 변경 등의 내용이 담긴 임금협상 요구안을 회사에 전달했다   현대중공업 노사는 지난  년부터 지난해까지  년 연속으로 단체교섭을 연내에  ,1
457, 현대  임금교섭 상견례 조기 타결 공감대,1,한편 금속노조 현대중공업지부는 앞서 지난달  일 기본급  만 원 인상   정년연장  성과금 산출기준 변경 등의 내용을 담은  년 임금교섭 요구안을 회사에 전달했다     ,1
458, 현대중 올해 임협시작 노조 임금  만여원 인상요구,1,올해 교섭에서 노조는 기본급  만 천 원 인상과 근속 수당 인상   정년   세  연장  등을 요구하고 있습니다  이에 대해 사측은 경기와 수주 상황에 맞춰 유동적으로 대응할 수 있는 임금 인상안을 내세울 것으로 보여  ,1
459, 노동시간 단축으로 청년고용 계속고용 가능 ,1,  대선 쟁점 중 하나인 노동시간 단축과  정년연장 계속고용 을 효율적으로 설계하면 청년고용과 계속고용이 가능할 것이라는 주장이 나왔다  건강일자리연구소 대표 하태욱 는  일  양질의 청년일자리 창출 및  ,1
460,한국노총 산하조직  민주당 정책협약 지지선언 정책간담회 잇달아,1,공무원연맹은 이날 오후 한국노총 여율리에서 임시대의원대회를 열고  년  대 핵심 정책과제로  공무원 정치기본권 보장  공무원 보수위원회 법제화  세  정년연장 을 결의했다  대의원대회에 앞서 사전행사에는  ,1
461,공공운수노조   대 대선후보 향해  최저임금 대폭 인상 확대 적용하라 ,0,이어서 대선 유력후보인 이재명 및 김문수 후보를 언급하며  기업이 일자리를 창출하고  주  일을 근무하고  노조법  조가 개정되고   정년연장 이 되어도 최저임금이  원이라면 한 가정이 행복하게 살 수 있다고  ,1
462,  노인기준연령 상향에 따른 사회적 논의,1,공적연금제도   정년 연장  등 노동정책 등 다양한 정책과 함께 세심하게 고려해 체계적으로 접근해야 한다는 지적이 나왔다  이를 위해 범부처 차원에서 종합적인 대책을 마련해야 한다는 것이다   일  ,1
463,공무원 정치기본권 보장하라,0,한국노총 공무원연맹은  일 화  오후  시  분 한국노총  층에서  제 차 임시 대의원대회 를 개최하고   년  대 핵심 정책과제인  공무원 정치기본권 보장과  공무원 보수위 법제화  세  정년연장 을 추진할 것을  ,1
464, 조속한 교섭 마무리 현대중공업 노사  임금교섭 상견례,1,한편  금속노조 현대중공업지부는 앞서 지난달  일  기본급  만 원 인상   정년연장  성과금 산출기준 변경 등의 내용을 담은  년 임금교섭 요구안 을 회사에 전달했다 ,1
