,title,description,title_label,description_label
839,  대선  이재명  기본사회위 설치 주 일제 단계적 도입 , 정년연장  사회적 합의 추진과 고용보험 및 육아휴직 제도 사각지대 보완  상병수당 확대 등도 함께 제시됐다  가장 눈에 띄는 공약 중 하나는  주  일제  단계적 도입이다  이 후보는   등 기술로 높아진 생산성은  ,0,1
840,이재명  기본소득 뺀  기본사회  공약 제시 국가전담기구 신설 종합 ,주  일제  단계적 도입 실노동시간 단축 로드맵 추진  정년연장  사회적 합의로 추진 맞춤형 공공분양 고품질 공공임대 주택 공급 확대  서울 연합인포맥스  정지서 기자   더불어민주당 이재명 대선 후보가 국가와  ,1,1
841,이재명  기본사회  국가전담기구 설치할 것 국민 기본 삶 국가가 책임 , 일과 삶의 균형 과 관련해서는  정년연장 을 사회적 합의로 추진하겠다면서  주  일제 단계적 도입과 실노동시간 단축 로드맵을 추진해  일하는 권리도 쉴 권리도 당연히 존중받는 사회를 만들겠다 고 말했다  또  아프면  ,1,1
842,이재명  기본사회  꺼냈다 민관협력으로 국민 삶 책임질것 , 정년 연장 은 사회적 합의를 통해 추진하겠다고 밝혔다  또 고용보험과 육아휴직 제도의 사각지대를 보완하고   아프면 쉴 권리 인 상병수당 시범사업도 단계적으로 확대하겠다는 계획이다  공공서비스 부문에서는 교통  ,1,1
843,이재명  기본사회로 대전환  공약 제시 국가가 삶의 안전매트 책임지 ,주  일제 추진 노동 육아 병행 가능토록 일곱째  주  일제와  정년 연장  등 노동 정책 개혁도 포함됐다  실노동시간 단축  상병수당 단계 확대  고용형태와 소득수준에 상관없는 육아휴직제 개선 등을 통해 일과 돌봄이  ,1,0
844,이재명  기본사회 공약 국가가 국민 삶 책임 ,노동 정책에서는 주  일제 도입과  정년 연장 에 대한 사회적 합의를 추진하고  상병수당 확대를 통해 일과 삶의 균형을 실현하겠다고 약속했다  교통 통신 등 연결망 평등을 위한 정책도 포함됐다  교통 취약지역 맞춤형  ,1,1
845,이재명  기본사회 국가전담기구 설치 민관협력으로 재정 부담 줄일 것 ,노동 분야에서는 주 일제 단계적 도입과  정년연장 을 언급했다  이 후보는  주  일제 단계적 도입과 실노동시간 단축 로드맵을 추진해  일하는 권리도 쉴 권리도 당연히 존중받는 사회를 만들겠다 며  정년연장 을  ,1,0
846,이재명  기본사회 나아갈 것 국가전담기구 설치 ,그러면서  정년연장 을 사회적 합의로 추진하겠다   아프면 쉴 권리 인 상병수당 시범사업을 단계적으로 확대해 모두에게 더 두터운 사회적 안전망을 제공하겠다 고 했다  이어 지역간 연결되는 사회를 위해  지역  ,1,1
847,이재명  기본사회 공약  발표 정년연장 의료 주택 확장 등,이재명 후보는  정년연장 을 사회적 합의로 추진 하겠다고도 밝혔다  그러면서 그는  고용보험과 육아휴직 제도의 사각지대를 지속적으로 보완해 고용 형태나 소득 수준에 상관없이 누구나 일할 권리와 돌볼 권리를  ,1,1
848,이재명  국민 기본적인 삶  국가가 책임 기본사회로 ,그러면서  정년연장 을 사회적 합의로 추진하겠다   아프면 쉴 권리 인 상병수당 시범사업을 단계적으로 확대해 모두에게 더 두터운 사회적 안전망을 제공하겠다 고 했다  또 공공 필수 지역 의료를 강화하겠다고 약속했다  ,1,1
849,이재명  정년연장  사회적 합의로 추진 ,본 기사는 인포맥스 금융정보 단말기에서  시간 더 빠른  시  분에 서비스된 기사입니다 ,1,0
850, 세    세  노인연령 상한 논란  복지차관  합의통해 점차 올려야 ,그렇게 해가지고  정년 이  연장 된 거거든요  그래서 우리도 점차 우리 어르신들이 이렇게  에 퇴직하지 말고 일을 더 하시고 또 노인 연령 같은 경우도 점차 사회적 합의를 통해서 점차 이렇게 올려가야 되지 않을까 그런  ,0,1
851, 현대중공업  노사 임금협상 개시 올해도 원활한 타협 목표 ,금속노조 현대중공업지부는 지난달  일에  기본급  만 원 인상  정년   세로  연장   성과금 산출기준 변경 등의 내용을 담은  년 임금교섭 요구안 을  현대중공업에 전달했다  지난해에는 노사 양측이  ,1,0
852, 오늘의 국회일정   년  월  일, 차   대미 의원 외교 의원회관 제 간담회의실    박홍배 의원실 등  초고령사회  노후소득 공백 해결을 위한  정년연장  어떻게 할 것인가 의원회관 제 세미나실    김동아 의원실 등  신자본시장의 공정한  ,1,1
853, 사회대전환  노동   평범한 하루를 위해 우리에게 필요한 것,이런 문제를 해결하고자 국민연금 수급연령과 연계한  정년연장 은 선택이 아닌 필수로 여겨지고 있다  초고령화 사회 진입을 코앞에 두고 있고  국민  명 중  명 이상이  세까지 단계적 법정  정년연장 에 찬성한다  ,1,1
854,정의로운 노동  대전환기 노동의 재구성,생산인구 감소와 노인빈곤 등으로  정년연장 이 현실화되었으며 출산 이후 여성의 노동시장 재진입이 절실해졌다  해결해야 할 과제들은 산적해 있는데 노동시장은 실질적인 진전을 거의 못 이루고 있다  정의로운 전환도  ,1,0
855,조선 사절단 실은 미 대륙횡단 열차와 미국 언론,이후 센트럴은  년  월에 샌프란시스코 만의 오클랜드 까지  연장 하였다  유니온은  년  평소 역사에 관심이 많아 역사서를 많이 읽었으며  계명대에서  정년  퇴임한 후 구한말 근세사를 집중 연구하고  ,0,1
856, 월 일 주요일정  제 회 전국시도교육감협의회, 차   대미 의원 외교  의원회관 제 간담회의실  박홍배 의원실 등  초고령사회  노후소득 공백 해결을 위한  정년연장  어떻게 할 것인가  의원회관 제 세미나실  김동아 의원실 등  신자본시장의 공정한  ,0,1
857, 노동시장 격변의 시대 법과 제도가 바꾸는 기업의 미래 계산서  율촌 ,또 다른 변화는  정년 연장  또는 재고용 제도에 대한 논의다  한국은 세계에서 가장 빠른 속도로 고령화가 진행되고 있다  반면 출산율은  명에도 미치지 못한다  이러한 인구구조 변화는 노동시장에 심각한 영향을 미친다  ,1,0
858, 오늘의 국회일정 일 목 , 차   대미 의원 외교  의원회관 제 간담회의실  박홍배 의원실 등  초고령사회  노후소득 공백 해결을 위한  정년연장  어떻게 할 것인가  의원회관 제 세미나실  김동아 의원실 등  신자본시장의 공정한  ,0,1
859, 오늘 일 의 경제 산업 주요 일정 행사   국가전략기술 혁신포럼  등,한계와  정년연장 방향 토론회  시  국회 세미나실    한국노총   정년연장  토론회  시  국회의원회관 제 세미나실    지역 지지체 주요 행사 및 일정   서울시    서울국제정원박람회  개최  일 월 일  ,1,0
860, 오늘의 국회일정  우원식 의장    사태 홈플러스노조 면담 , 차   대미 의원 외교 의원회관 제 간담회의실    박홍배 의원실 등  초고령사회  노후소득 공백 해결을 위한  정년연장  어떻게 할 것인가 의원회관 제 세미나실    김동아 의원실 등  신자본시장의 공정한  ,0,1
861, 유연한 고용  연장 으로 청년 채용  투자 여력 챙겨야 ,다만 의무적인  정년 연장 보다는 성과 직무를 기반으로 한 임금피크제 활용이 인건비 절감 등 효율성을 높이는 방법이 될 것으로 봤다  그는  연공급 체계 호봉제 가 그대로일 때 일괄적으로 정년을 연장할 경우 연간  ,0,1
862, 오늘의 국회일정   일  목 , 차   대미 의원 외교 의원회관 제 간담회의실    박홍배 의원실 등  초고령사회  노후소득 공백 해결을 위한  정년연장  어떻게 할 것인가 의원회관 제 세미나실    김동아 의원실 등  신자본시장의 공정한  ,0,1
863, 대선공약 비교 노동 정책 이재명  주 일제 실시  김문수  주 시간 ,고령화 사회에 대비한 계속고용 방안으로는 단계적 법적  정년 연장 을 내걸었다  이 후보는 노동절이었던 지난  일  저출산 고령사회에 대응하려면 계속 일할 수 있는 사회를 만들어야 한다  법적 정년과 국민연금 수급  ,0,1
864, 오늘의 주요일정 국회 월 일 목요일 , 차   대미 의원 외교 의원회관 제 간담회의실    박홍배 의원실 등  초고령사회  노후소득 공백 해결을 위한  정년연장  어떻게 할 것인가 의원회관 제 세미나실    김동아 의원실 등  신자본시장의 공정한  ,1,1
865, 월  주차 국내   핫클립, 사회   정년   세까지 단계적  연장 경사노위  계속고용 의무제 제안 경제사회노동위원회는  일   년까지  정년 을 단계적으로  세까지  연장 하는  계속고용의무 제도  도입을 제안했다  이 제도는 현행  세  정년  ,1,1
866,울산 시내버스  일 총파업 예고 노사 막판 타결 모색,노조는  의 임금 인상과  정년 을  세로  연장 할 것을 요구하고 있다  대법원 판결로 인한 통상임금 반영만으로도 실질적으로 약  의 임금 인상 효과가 발생하는 만큼 노조안이 반영될 경우 올해 전체 임금 인상률은  ,0,1
867,규제 샌드박스  기업민원수석 공약이 눈감은  현실 ,김 후보 정책 참모인 정구현 제이캠퍼스 원장 전 경기개발연구원장 은  주  시간제   정년 연장  등을 강제할 게 아니라 기업 자율에 맡겨야 한다 고 말했다  문제는 재정 손실이다  김우철 서울시립대 세무학과 교수는  ,1,0
868, 오늘과 내일 서영아 정년연장  논쟁과  잃어버린 세대 ,법정 정년과 연금수급 시기가 동떨어져 생기는 소득 절벽을 해결하고 저출산 고령화가 가져올 인구 위기에 대처한다며  정년 연장  논쟁이 뜨겁다   일에는 경제사회노동위원회가  계속고용 의무 제도화  ,1,1
869, 사설  대선 코앞인데 정책 공약집도 내놓지 않는 후보들,민주당 이재명 후보는  세  정년 연장  공약 과 관련해 이해가 엇갈리는 청년과 장년 모두에게 듣기 좋은 소리만 했다  모두를 만족하게 하는 공약 은 공약 에 그칠 수밖에 없다  차기 대통령 앞에는 국가  ,0,1
870, 사설  울산 시내버스 파업만은 안 된다,그래서 시급 인상   정년 연장  준공영제 이행 등을 요구하는 노조의 목소리를 이해하지 못할 바는 아니다  하지만  노조의 요구가 감당하기 어려운 수준이라는 사측의 주장도 설득력이 있다  특히 정기상여금을 통상임금에  ,0,0
871,대표적  노조  새로고침  대선후보 공약 놓고 내홍 줄탈퇴, 정년연장 과 주 일제  주  일제에 대한 입장 등이 담겼습니다   정년연장 에 대해서는  단계적  정년연장 을 공식 입장으로 밝히면서도  즉각적 법제화는 보류해야 한다  현실성과 사회적 합의 없이 즉각적  정년 연장 이  ,0,1
872, 사설   바닥 밑 지하  꼴인 청년 일자리  이래도 노동개혁은 뒷전,후보들이 외치는 퇴직 후 재고용 정년연장  등 사회적 대타협도 노동시장 유연화가 선행돼야 비로소 가능하다  현실은 암담하다  정부와 정치권은 획일적인 주  시간 근무제의 틀을 깰 예외 조항 하나 만들지 못하고  ,0,0
873,울산 시내버스 파업 초읽기 교통대란 우려,올해 교섭에서 노조는  시급   인상  정년  현  세에서  세로  연장   버스 준공영제 협약 이행 등 모두  개의 안건을 요구하고 있다  사측은 모두  자금 을 이유로 어렵다고 판단했다   통상임금 도 주목 포인트다  ,0,1
874, 공공부문 임금체계 개편  직무 역량 성과 중심 전환 시급 ,고용 정년 연장  대비 직무 대신 스킬 역량 중심의 인사관리와 임금관리로의 이행이 요구 된다 고 주장했다  박지순 고려대 교수는  공공기관 인건비는 정부 예산의 상당 부분을 차지하기에 방만한 인건비 지출로  ,0,0
875, 현대중공업   년 임금교섭 상견례 진행,금속노조 현대중공업지부는 지난달  일  기본급  만 원 인상  정년 연장   성과금 산출기준 변경 등의 내용을 담은 올해 임금교섭 요구안을 사측인 회사에 전달했다 ,1,0
876, 현대   년 임금교섭 상견례  나신평 신용평가서   획득  중 ,요구안에는   기본급  만 원 인상  정년 연장   성과금 산출기준 변경 등 내용이 담겼다    나신평 신용평가서   획득 두 단계 상승  은 나이스신용평가 이하 나신평 의  년 결산 재무제표 기준  ,1,0
877, 대선 공약 분석  노동현안  전략적 노선 뚜렷 지지층 결속   중도층 ,한경협은  정년연장  대신 지속가능하고 자율적인 계속고용 방식을 해법으로 내놓았다  한경협은  산업 현장의 다양한 여건을 고려한 자율적인 계속 고용 방식이 바람직하다 며  이를 위한 합리적인 임금체계 개편과 고용  ,0,0
878, 대 대선공약  일자리     근로자 권리       기업 자율성 ,근로자  정년연장 도 추진한다  이 후보는  법적 정년과 국민연금 수급 사이의 단절은 생계의 절벽 이라며  저출산 고령사회에 대응하려면 계속 일할 수 있는 사회를 만들어야 합니다  준비되지 않은 퇴직으로  ,1,1
879,울산 버스노조  일 총파업 현실화 우려 시  대책 마련 ,노조는 사측에  기본급   인상  정년 연장 세 세   퇴직금 확보  상여금 통상임금 편입  준공영제 협약 이행 등을 요구하고 있다  특히 지난해  월 대법원의 정기상여금을 통상임금으로 봐야 한다는  ,0,1
880,천하람  이준석 찍으면 이준석 당선  잘 써먹길 이재명  대통령 되면 안 , 이재명 후보가  세  정년 연장 을 얘기하고 있는데 그러면   토론에 나오면 당연히  그럼 청년 실업 문제는 이라는 질문이 나올 텐데  왜 그렇게 극단적이냐 며 아무런 정책적 답변을 못 했다  이것만 봐도 이재명 후보가  ,0,0
881, 세기  인공지능과 평생교육으로 길을 찾다 ,기대수명의  연장 은 우리 모두의 삶의 방식을 근본적으로 바꿔놓고 있다  이제는  세 시대 가 현실이 되었고   정년  이후의 삶이 인생의 절반 가까이를 차지하게  ,0,1
882,울산시내버스 운행 중단 초읽기 돌입,노조는 올해 교섭에서 시급   인상   정년 연장 현재  세 세  등을 요구하고 있다  또 지난해  월 정기상여금을 통상임금으로 봐야 한다는 대법원 판결에 따라 이를 임금에 어떻게 반영할지도 노사간 입장이  ,0,1
883, 조선  실적 회복 무르익은   협력 속 임단협 암초 우려,조건없는  정년연장 만  세  등을 요구할 계획이다  지난  일  현대중공업 노사도 상견례를 갖고 임금교섭을 시작했다  노조는 한화오션 노조와 동일한 임금 인상과 더불어  정년연장 임금 피크제 폐지   성과금  ,0,0
884,울산 시내버스 노사 임금협상 난항   일까지 막판 타결 모색,노조는 올해 교섭에서 시급   인상   정년 연장 현재  세 세  등을 요구하고 있다  특히 노사는 지난해  월 정기상여금을 통상임금으로 봐야 한다는 대법원 판결에 따라 이를 임금에 어떻게 반영할지를 두고  ,0,1
885,      캠페인 전개   내 한 표가 바로 정치 ,연령차별금지법   정년연장  기초연금 개혁 등 고령사회에 대응하는 다양한 정책 입안을 제안해 왔으며  오는  월  일에는 자매단체인 에이지연합과 함께  제 회 세계 시니어 시티즌 데이 를 개최할 예정이다 ,1,1
886,울산 시내버스 노사 임금협상 난항 일까지 타결 모색,올해 교섭에서 노조는 시급   인상   정년 연장 현재  세 세  등을 요구하고 있다  특히 노사는 지난해  월 정기상여금을 통상임금으로 봐야 한다는 대법원 판결에 따라 이를 임금에 어떻게 반영할지를 두고  ,0,1
887, 이로운톺아보기 어르신 돌봄 교통 주거 강화 약속한 이재명 김문수 ,이 외에도 국민연금 수급 시점에 맞춘  정년 연장  주택연금 제도 개선 등을 통해 노후소득 보장을 강화하겠다는 입장이다  김문수 후보는  치매 안심 국가책임제  확대  어르신 건강심부름택시 운영  복지 일자리 확충 등을  ,0,1
888,이재명 더 때리는 이준석 존재감 키운다,이 후보는 당시 주  일제   정년연장  등 이재명 후보 대선 공약을 파고들며  지금 확인한 것처럼 이재명 후보는  어떻게 가 빠져 있다 며  원래 사람들이 어려울 때 옆에 사이비종교가 다가오는 것처럼 가장  ,1,1
889, 기술 노동 위기 극복땐 잠재성장률 최대   상승   멈춰선 성장엔 ,이어 고령 노동자의 자영업 유입을 줄이기 위해  정년 연장 이 필요하다는 점을 제시했고  그 과정에서 청년층 고용에 미치는 부정적 영향을 최소화하려면 임금 체계의 유연성을 높이는 것이 중요하다고 강조했다  해외  ,1,1
890,한은  기술 노동 위기 극복하면 잠재성장률 최대   상승   멈춰진 ,이어 고령 노동자의 자영업 유입을 줄이기 위해  정년 연장 이 필요하다는 점을 제시했고  그 과정에서 청년층 고용에 미치는 부정적 영향을 최소화하려면 임금 체계의 유연성을 높이는 것이 중요하다고 강조했다  해외  ,0,1
891,닻 올린  현대  임협   실적 호황 속 노사 기싸움  팽팽 ,올해 노조의 단체교섭 요구안에는  기본급  만 원 인상 호봉승급분 제외   정년 연장 임금피크제 폐지   성과금 산출기준 변경  최소 퇴직자 수만큼의 신규 채용  근속 수당  년에  만원  휴양시설 확대 특별  ,1,0
892, 현대중공업  올해 임금협상 시작 조선업 호황에 줄다리기 예상,금속노조 현대중공업지부는 지난달  일 기본급  만 원 인상   정년연장  성과금 산출기준 변경 등의 내용을 담은  년 임금교섭 요구안을 회사 측에 전달했다  올해 협상의 핵심은 기본급 인상과 격려금 지급 규모  ,1,1
893,이재명 더 때리는 이준석 존재감 키운다  이런정치 ,이 후보는  토론 당시 주  일제   정년연장  등 이재명 후보 대선 공약을 파고들며  지금 확인한 것처럼 이재명 후보는  어떻게 가 빠져 있다 며  원래 사람들이 어려울 때 옆에 사이비종교가 다가오는 것처럼  ,1,1
894, 현대중공업  임금교섭 상견례,노사  조속 마무리  한목소리 기본급 인상 정년 연장   쟁점   현대중공업 노사가  일 울산시 동구 전하동 울산 본사에서  년 임금교섭 상견례 를 가졌다   현대중공업 제공   헤럴드경제 울산 박동순  ,1,1
895,파업 예고에  버스 준공영제  회의론 폐지하면 벌어질 일들,여기에 노조는 기본급   인상  그리고 현행 만  세인  정년 의  세  연장  등을 사측에 요구하고 있다  반면 사측인 서울시버스운송사업조합은 정기 상여금을 기본급에 포함하는 등 임금 체계 개편이 우선이라고 주장한다  ,0,0
896, 현대중공업 노사   년 임금교섭  상견례,한편  금속노조 현대중공업지부는 앞서 지난  월  일기본급  원 인상   정년연장  성과금 산출기준 변경 등의 내용을 담은  년 임금교섭 요구안 을 회사에 전달했다 ,1,1
897, 알고 투표합시다  이재명  노동자 친화 김문수  기업 친화 ,국민의힘 민주  노란봉투법 반도체특별법 정년연장  등 입장차 이준석  이재명에  재원 마련 방안 없다  비판 대선 후보들의 노동 정책은 좌우 진영 사이의 입장차가 극명한 분야다  이재명 더불어민주당 후보는  ,1,1
898, 오늘의 사설     중국간첩  명  기자 영장 가짜뉴스 허망한 귀결 ,없다니 정년 연장  법제화  청년 채용 감소 초래   노조 지적 경청해야 년 전 해킹됐는데 깜깜  재발 없도록 민관 보안 감독 강화하라   한국경제   임금체계 개편  서울시 버스 노사만의 문제 아니다 젠슨 황 가세한  ,0,0
899,물류센터 심야조에 알바 두탕 뛰는  대 가장 그를 보호해줄 곳은 없다,그는 본업에서 무기계약직이기는 하지만  노후 준비 때문에 스리잡을 안 할 수가 없다며  정년 연장  좀 해줬으면 좋겠다 고 했다  플랫폼은 수조 원 매출  라이더는 임금 삭감 지난해  분기 통계청 경제활동인구조사  ,0,1
900, 주요 신문 사설 일 조간 ,없다니  정년 연장  법제화  청년 채용 감소 초래   노조 지적 경청해야  년 전 해킹됐는데 깜깜  재발 없도록 민관 보안 감독 강화하라   이데일리   해외 소비만 신나는 임시공휴일 부작용  이래도 되나  국가  ,0,0
901,잃어버렸다던 샤넬 가방  김건희 비서가 돈 더 주고 바꿔갔다  슬로우레 ,조선일보는  뭉쳐야 산다 노태우 비자금 환수해야 한다 김용태의 헛발질   배우자 토론회 열자 마오쩌둥을 넘보는 시진핑 정년 연장 하면 청년 일자리 줄어드나 서울대  개와 공동 학위제 국립대 개혁이 먼저다  ,0,0
902, 대선 공약 비교    대선  강 노동공약  이재명  노동 존중  김문수  , 정년 연장   단계적  정년 연장     청년 고용에 영향 미쳐  이 후보는 단계적 법정  정년연장 세 세 을 공약했다  현재  세인 정년을 국민연금 수급 시점 현재  세 년  세 에 맞춰 단계적으로 연장하자는 것이다  ,1,1
903,서울 성곽은 도성  지방은 읍성으로 불러,운행이  연장 됐다  그때까지 서울 성곽은 엄격하게 관리하고 있었으므로  남대문을 지나는 전차도 남대문의  연세대에서 박사 학위를 받았고   년 연세대 국어국문학과에서  정년  퇴임했다   홍길동전 과  춘향전  같은  ,0,0
904, 현대중공업 노사    임금교섭 상견례,전인  월말까지 올해 교섭을 마무리한다는 목표를 세웠다  금속노조 현대중공업지부는 기본급  만 원 인상   정년연장  성과금 산출기준 변경 등의 내용을 담은  년 임금교섭 요구안 을 회사에 전달한 바 있다 ,1,1
905,이영면 계속고용위 위원장  공익위원 제언은  시작점 제언 바탕으 , 관련 기사   경사노위   고령자 계속고용의무제 도입  공익위원안으로 제출 공익위원들의 제언은  정년 연장 을 노사의 자율적인 합의에 맡기고 정년퇴직하는 근로자가 더 일하길 희망하면 기업에 계속고용을 의무화하는  ,0,0
906,노사 모두 반발한  계속고용의무제도  제언 전문가들 평가는  합리 ,노동계가 주장한  일률적  정년 연장 과 경영계가 주장한  선택적 재고용  사이에서 절충안을 찾았다는 의미로 풀이된다  그러나 공익위원안 발표 후 노사 양측에서 비판의 목소리가 나왔다  경영계는 공익위원안에  ,0,0
907,포스코 현대 임단협 상견례 중후장대  하투  본격화,트럼프발 관세 전쟁 여파로 산업계 불확실성이 어느 때보다 커진 가운데  노동계가 올해 핵심 교섭 안건으로 앞세운  정년 연장  등을 사측이 수용하기 어렵다고 맞서면서 치열한 하투 를 예고하고 있다   일  ,1,0
908, 시평 오래된 시계를 고쳐 써야 할 때,현재  정년연장 과 폐지를 둘러싼 입장은 뚜렷이 갈린다  연장론은 고령화로 줄어드는 노동력을 보완하고 국민연금 수급개시 연령 세 예정 과 정년 세  사이의 간극을 해소해야 한다고 주장한다  실제로 이 간극은 조기  ,0,1
909, 절박한 선거 라는 민주당  내부에선  몸조심 말조심 ,그는 본인의  정년 연장  공약과 관련해  젊은 세대 일자리에 악영향을 주는 것 아니냐 는 이준석 개혁신당 후보의 질문에  극단적이시다 라면서 구체적인 답변은 하지 않았다   차별금지법 제정에 동의하느냐 는  ,1,1
910, 고정애의 시시각각  이재명의 친노조   어디까지 갈까,당연히 해야 한다  노란봉투법 정년연장  강행 의지 사실상 노조 위한 것 성장 되겠나 과거 대통령들 결국 노조와 갈라서 대법원 판례가 노란봉투법의 필요성을 인정했다고  긴 설명을 요하지만  결론부터 말하면 그렇지  ,1,1
911, 사설  임금체계 개편  서울시 버스 노사만의 문제 아니다,대선 후보들이 앞다퉈  정년 연장 이나  주  일제   주  일제 를 약속하고 있지만 기존 호봉제를 직무급제로 바꾸고 근로 시간을 유연화하는 등 생산성을 높일 제도적 뒷받침이 선행되지 않으면 불가능한 일이다  ,0,0
912, 김한수의 오마이갓  종교계서도  뜨거운 감자   정년 연장 ,요즘 일반 사회에서  정년 연장  논의가 활발하지요  종교계도  정년 연장  논의가 시작된 지 꽤 됐습니다  특히 개신교계에서 논의가 뜨겁습니다  개신교 교단은 매년  월 총회를 개최하는데요  예장 합동 교단의 경우엔  ,1,1
913, 사설   정년 연장  법제화  청년 채용 감소 초래   노조 지적 경청해 ,청년 세대가 주축인  노조가 즉각적인  정년 연장  법제화에 반대한다는 입장을 표명했다   노조인  새로고침노동자협의회 는  일  정년 연장 의 필요성에는 공감하지만 지금 당장 법제화하기보다 계속고용 의무를  ,0,1
914, 사설  대한민국 경제의 길   박정희 에서 답 찾아야,그러나 이 질문은 단순한  정년 연장  논란을 넘어 대한민국 경제 정책의 철학적 기반이 무엇이어야 하느냐는 더 근본적인 질문으로 이어진다  경제는 결국  먹고사는 문제 이며  경제 정책은 국민 개개인의 삶과 직결된  ,0,1
915, 현대중공업 노사  올해 임금교섭 상견례,한편 금속노조 현대중공업지부는 앞서 지난  월 일 기본급  만 원 인상   정년 연장  성과금 산출 기준 변경 등의 내용을 담은  년 임금교섭 요구안 을 회사에 전달했다 ,1,0
916, 박상준 칼럼 미래 세대를 위해 아픔을 견디자고 말하는 후보는 없는가 ,청년들은 연금도 불만이고  정년 연장 에도 불안해 한다  그러니 변화가 필요하다  고용을 늘리는 것이 가장 중요하다  나랏돈으로 하루에 몇 시간 의미 없는 일에 부리고 마는 정책이 아니라  내게도 먹고살 수 있는  ,1,0
917, 현대중공업  임금협상 상견례  호황에 줄다리기 예상,한편 앞서 노조는 기본급  만 천 원 인상   정년 연장  성과급 상출기준 변경 등의 내용이 담긴 임금협상 요구안을 회사에 전달했다   현대중공업 노사는 지난  년부터 지난해까지  년 연속으로 단체교섭을 연내에  ,1,1
918, 현대  임금교섭 상견례 조기 타결 공감대,한편 금속노조 현대중공업지부는 앞서 지난달  일 기본급  만 원 인상   정년연장  성과금 산출기준 변경 등의 내용을 담은  년 임금교섭 요구안을 회사에 전달했다     ,1,1
919, 현대중 올해 임협시작 노조 임금  만여원 인상요구,올해 교섭에서 노조는 기본급  만 천 원 인상과 근속 수당 인상   정년   세  연장  등을 요구하고 있습니다  이에 대해 사측은 경기와 수주 상황에 맞춰 유동적으로 대응할 수 있는 임금 인상안을 내세울 것으로 보여  ,1,1
920, 노동시간 단축으로 청년고용 계속고용 가능 ,  대선 쟁점 중 하나인 노동시간 단축과  정년연장 계속고용 을 효율적으로 설계하면 청년고용과 계속고용이 가능할 것이라는 주장이 나왔다  건강일자리연구소 대표 하태욱 는  일  양질의 청년일자리 창출 및  ,1,1
921,한국노총 산하조직  민주당 정책협약 지지선언 정책간담회 잇달아,공무원연맹은 이날 오후 한국노총 여율리에서 임시대의원대회를 열고  년  대 핵심 정책과제로  공무원 정치기본권 보장  공무원 보수위원회 법제화  세  정년연장 을 결의했다  대의원대회에 앞서 사전행사에는  ,1,1
922, 현대중공업 노사  올해 임금교섭 상견례,한편 금속노조 현대중공업지부는 지난달  일 기본급  만 원 인상   정년연장  성과금 산출기준 변경 등의 내용을 담은  년 임금교섭 요구안 을 회사에 전달했다 ,1,0
923,공공운수노조   대 대선후보 향해  최저임금 대폭 인상 확대 적용하라 ,이어서 대선 유력후보인 이재명 및 김문수 후보를 언급하며  기업이 일자리를 창출하고  주  일을 근무하고  노조법  조가 개정되고   정년연장 이 되어도 최저임금이  원이라면 한 가정이 행복하게 살 수 있다고  ,0,1
924,이재명 권영국만  돌봄  국가 주도  공약 김문수  평생복지  강조,노후 소득 보장을 강화하는 방안으로 이 후보는 국민연금 수급 연령에 맞춘  정년 연장 을 사회적 합의를 거쳐 단계적으로 추진하겠다고 밝혔다  권 후보는 기초연금  만 원으로 인상 노인최저소득 도입으로 노인 빈곤  ,0,0
925,  노인기준연령 상향에 따른 사회적 논의,공적연금제도   정년 연장  등 노동정책 등 다양한 정책과 함께 세심하게 고려해 체계적으로 접근해야 한다는 지적이 나왔다  이를 위해 범부처 차원에서 종합적인 대책을 마련해야 한다는 것이다   일  ,1,1
926,공무원 정치기본권 보장하라,한국노총 공무원연맹은  일 화  오후  시  분 한국노총  층에서  제 차 임시 대의원대회 를 개최하고   년  대 핵심 정책과제인  공무원 정치기본권 보장과  공무원 보수위 법제화  세  정년연장 을 추진할 것을  ,0,1
927, 조속한 교섭 마무리 현대중공업 노사  임금교섭 상견례,한편  금속노조 현대중공업지부는 앞서 지난달  일  기본급  만 원 인상   정년연장  성과금 산출기준 변경 등의 내용을 담은  년 임금교섭 요구안 을 회사에 전달했다 ,1,1
928,공공부문 비정규직 노동자들  월 총파업으로 노동해방 열어내자 ,노조는  원청과 비정규직 간 교섭 체계 마련과 임금삭감 없는  정년 연장   총인건비와 관련한 지방자치단체장의 재량관 확대   공공기관 자회사 노동자 표준임금체계 마련   생활폐기물수집운반 노동자의 안전보장법  ,1,1
929, 현대중공업 노사 올 임협 시작화두는 임금 인상될 듯,임금 인상 외에는 국민연금 수령 시기와 연계한  정년 연장 최장  세  생산직 신규사원 채용 등을 놓고도 노사 간 의견 차이가 예상된다  따라서 노사가 여름휴가 전인  월 말까지 올해 교섭을 마무리한다는 목표를  ,1,0
930, 황교안의 손편지    임금 삭감 없는 주  일제  누가 봐도 거짓말 ,게다가 이재명 후보는 여기에  정년 연장  법제화까지 덧붙이고 있습니다  하지만 정년을 법으로 일괄 연장하면 청년 고용은 더 줄어들고  기존의 임금피크제는 더 불합리한 형태로 노동자에게 부당함을 안길 것입니다  ,0,1
931, 현대중공업 노사   년 임금교섭  상견례,한편  금속노조 현대중공업지부는 앞서 지난  월  일 기본급  만 원 인상   정년연장  성과금 산출기준 변경 등의 내용을 담은  년 임금교섭 요구안 을 회사에 전달했다 ,1,0
