,CustomerID,Freq,SaleAmount,ElapsedDays,Freq_log,SaleAmount_log,ElapsedDays_log,ClusterLabel
3549,17198,96,692.22,24,4.574710979,6.541347409,3.218875825,2
3550,17201,38,289.78,54,3.663561646,5.672566968,4.007333185,2
3551,17203,148,3560.08,36,5.003946306,8.177819149,3.610917913,1
3552,17204,57,1564.56,176,4.060443011,7.355998866,5.176149733,0
3553,17205,13,384.08,54,2.63905733,5.953451105,4.007333185,3
3554,17206,7,204.24,54,2.079441542,5.324180026,4.007333185,3
3555,17211,211,2317.22,27,5.356586275,7.748554929,3.33220451,1
3556,17212,4,226.85,254,1.609437912,5.428687518,5.541263545,3
3557,17213,157,2781.23,41,5.062595033,7.931008043,3.737669618,1
3558,17214,101,1059.12,61,4.624972813,6.966137388,4.127134385,0
3559,17217,9,113.5,235,2.302585093,4.740574823,5.463831805,3
3560,17218,271,1951.97,5,5.605802066,7.57710657,1.791759469,1
3561,17219,25,114.23,32,3.258096538,4.746930131,3.496507561,2
3562,17220,467,3187.55,25,6.148468296,8.067321547,3.258096538,1
3563,17221,62,334.48,8,4.143134726,5.815562342,2.197224577,2
3564,17222,27,328.65,66,3.33220451,5.798031486,4.204692619,3
3565,17223,48,416.89,311,3.891820298,6.03521824,5.743003188,0
3566,17226,21,393.49,309,3.091042453,5.977593791,5.736572297,3
3567,17227,47,939.32,19,3.871201011,6.846220243,2.995732274,2
3568,17228,208,1906.09,16,5.342334252,7.553333799,2.833213344,1
3569,17229,47,318.76,97,3.871201011,5.767570714,4.584967479,0
3570,17230,69,3638.41,265,4.248495242,8.19957686,5.583496309,0
3571,17231,531,3124.72,13,6.276643489,8.047419936,2.63905733,1
3572,17232,35,417.77,3,3.583518938,6.037321843,1.386294361,2
3573,17233,25,190.88,36,3.258096538,5.256870177,3.610917913,2
3574,17234,14,149.89,183,2.708050201,5.016551095,5.214935758,3
3575,17235,29,550.06,26,3.401197382,6.311843696,3.295836866,2
3576,17236,105,916.13,13,4.663439094,6.821249229,2.63905733,2
3577,17237,19,314.69,12,2.995732274,5.754760719,2.564949357,2
3578,17238,555,3719.1,3,6.320768294,8.221505829,1.386294361,1
3579,17239,15,382.5,313,2.772588722,5.949339621,5.749392986,3
3580,17242,40,1135.04,109,3.713572067,7.03530381,4.700480366,0
3581,17243,387,8540.05,2,5.96100534,9.05263923,1.098612289,1
3582,17244,31,954.9,54,3.465735903,6.862653305,4.007333185,0
3583,17245,9,171.45,205,2.302585093,5.150107339,5.327876169,3
3584,17247,54,280.09,16,4.007333185,5.638674903,2.833213344,2
3585,17248,69,318.65,121,4.248495242,5.767226647,4.804021045,0
3586,17250,56,381.97,4,4.043051268,5.947956657,1.609437912,2
3587,17251,37,269.83,363,3.63758616,5.601491318,5.897153868,3
3588,17252,86,348.91,117,4.465908119,5.857675979,4.770684624,0
3589,17253,18,178.26,19,2.944438979,5.188837266,2.995732274,2
3590,17254,111,271.19,5,4.718498871,5.606500352,1.791759469,2
3591,17255,74,291.48,41,4.317488114,5.678396288,3.737669618,2
3592,17256,16,240,108,2.833213344,5.484796933,4.691347882,3
3593,17259,116,581.23,149,4.762173935,6.366865559,5.010635294,0
3594,17262,12,1253.36,53,2.564949357,7.134380761,3.988984047,0
3595,17263,23,63.44,209,3.17805383,4.165734558,5.347107531,3
3596,17265,122,550.01,139,4.812184355,6.311752958,4.941642423,0
3597,17266,73,296.58,3,4.304065093,5.695683096,1.386294361,2
3598,17267,37,317.2,128,3.63758616,5.762680116,4.859812404,3
3599,17268,6,763.64,108,1.945910149,6.639405135,4.691347882,3
3600,17272,114,2148.63,43,4.744932128,7.673051013,3.784189634,0
3601,17274,25,107.82,36,3.258096538,4.689695141,3.610917913,3
3602,17277,69,1065.35,228,4.248495242,6.971996881,5.433722004,0
3603,17278,15,246.04,242,2.772588722,5.509550267,5.493061443,3
3604,17279,9,187.83,58,2.302585093,5.240847139,4.077537444,3
3605,17282,89,1685.46,131,4.49980967,7.430386936,4.882801923,0
3606,17284,291,1647.48,61,5.676753802,7.40760893,4.127134385,0
3607,17286,44,151.37,22,3.80666249,5.026311773,3.135494216,2
3608,17287,122,1049.06,27,4.812184355,6.956602584,3.33220451,0
3609,17288,140,1417.63,10,4.94875989,7.257446896,2.397895273,1
3610,17289,104,931.02,32,4.65396035,6.837354274,3.496507561,0
3611,17290,96,513.01,4,4.574710979,6.242242721,1.609437912,2
3612,17291,1,550.8,309,0.693147181,6.313185662,5.736572297,3
3613,17293,132,1854.06,9,4.890349128,7.52567232,2.302585093,1
3614,17295,68,547,29,4.234106505,6.306275287,3.401197382,2
3615,17297,49,128.18,18,3.912023005,4.861206781,2.944438979,2
3616,17298,30,498.42,102,3.433987204,6.213447425,4.634728988,0
3617,17299,55,656.61,12,4.025351691,6.48861205,2.564949357,2
3618,17301,59,163.24,22,4.094344562,5.101328773,3.135494216,2
3619,17302,79,1135.63,15,4.382026635,7.035823023,2.772588722,2
3620,17303,53,250.04,362,3.988984047,5.525612289,5.894402834,3
3621,17306,66,8631.31,11,4.204692619,9.063267419,2.48490665,1
3622,17309,12,82.75,96,2.564949357,4.427836171,4.574710979,3
3623,17311,55,1384.85,79,4.025351691,7.234068949,4.382026635,0
3624,17312,14,644.3,139,2.708050201,6.469715325,4.941642423,3
3625,17313,24,2328.84,32,3.218875825,7.753554875,3.496507561,0
3626,17314,131,2527.92,25,4.882801923,7.835547613,3.258096538,1
3627,17315,471,6281.23,2,6.156978986,8.745480292,1.098612289,1
3628,17317,9,2600.34,47,2.302585093,7.863781976,3.871201011,0
3629,17320,73,1200.62,101,4.304065093,7.091425925,4.624972813,0
3630,17321,99,657.16,9,4.605170186,6.489448063,2.302585093,2
3631,17323,195,906.52,16,5.278114659,6.810715604,2.833213344,1
3632,17324,49,986.48,18,3.912023005,6.895156243,2.944438979,2
3633,17325,6,96.8,281,1.945910149,4.582924577,5.641907071,3
3634,17329,33,523.11,15,3.526360525,6.261701586,2.772588722,2
3635,17330,6,363.9,23,1.945910149,5.899623343,3.17805383,2
3636,17331,1,175.2,124,0.693147181,5.171619714,4.828313737,3
3637,17333,28,494.25,86,3.36729583,6.205062686,4.465908119,0
3638,17334,11,307.02,303,2.48490665,5.730164716,5.717027701,3
3639,17337,521,1981.06,152,6.257667588,7.591891987,5.030437921,0
3640,17338,721,6493.54,18,6.582025139,8.778717103,2.944438979,1
3641,17339,9,243.36,95,2.302585093,5.498642548,4.564348191,3
3642,17340,407,12353.29,30,6.011267174,9.42175865,3.433987204,1
3643,17341,157,682.29,157,5.062595033,6.526919367,5.062595033,0
3644,17343,17,193.64,356,2.890371758,5.271151698,5.877735782,3
3645,17344,31,157.62,47,3.465735903,5.066511405,3.871201011,3
3646,17345,83,519.69,16,4.430816799,6.255154855,2.833213344,2
3647,17346,483,2622.88,4,6.182084907,7.872409417,1.609437912,1
3648,17347,1,228.96,87,0.693147181,5.437905381,4.477336814,3
3649,17348,213,1156.6,15,5.365976015,7.054104175,2.772588722,1
3650,17349,8,98.25,180,2.197224577,4.59764192,5.198497031,3
3651,17350,70,1281.32,9,4.262679877,7.156426216,2.302585093,2
3652,17351,27,587.15,37,3.33220451,6.376982017,3.63758616,2
3653,17353,8,1740,130,2.197224577,7.46221494,4.875197323,0
3654,17354,16,1393.06,51,2.833213344,7.239975632,3.951243719,0
3655,17356,19,178.22,312,2.995732274,5.188614101,5.746203191,3
3656,17357,44,384.39,25,3.80666249,5.954255809,3.258096538,2
3657,17358,58,360.81,304,4.077537444,5.891119212,5.720311777,0
3658,17359,15,127.86,12,2.772588722,4.858726544,2.564949357,2
3659,17360,125,568.24,18,4.836281907,6.344302138,2.944438979,2
3660,17361,29,488.2,50,3.401197382,6.192771404,3.931825633,2
3661,17362,35,312.23,240,3.583518938,5.746937745,5.484796933,3
3662,17364,406,4462.68,1,6.008813185,8.403728817,0.693147181,1
3663,17365,465,4767.36,13,6.144185634,8.469757709,2.63905733,1
3664,17367,33,167.55,239,3.526360525,5.127232442,5.480638923,3
3665,17368,107,1878.87,24,4.682131227,7.538957904,3.218875825,1
3666,17370,33,446.18,73,3.526360525,6.102961198,4.304065093,0
3667,17371,86,418.4,18,4.465908119,6.038825118,2.944438979,2
3668,17372,251,1337.18,41,5.529429088,7.199065761,3.737669618,0
3669,17373,57,646.92,41,4.060443011,6.473767232,3.737669618,0
3670,17374,28,495.77,219,3.36729583,6.208127142,5.393627546,3
3671,17375,69,400.1,200,4.248495242,5.994210773,5.303304908,0
3672,17376,24,203.2,71,3.218875825,5.319099906,4.276666119,3
3673,17377,404,4058.32,24,6.003887067,8.308770751,3.218875825,1
3674,17379,78,389.72,12,4.369447852,5.967991191,2.564949357,2
3675,17381,109,20275.61,9,4.700480366,9.917223284,2.302585093,1
3676,17382,2,65.4,66,1.098612289,4.195697056,4.204692619,3
3677,17383,49,193.39,5,3.912023005,5.26986645,1.791759469,2
3678,17384,15,336.4,20,2.772588722,5.82126917,3.044522438,2
3679,17385,45,256.11,15,3.828641396,5.549504009,2.772588722,2
3680,17386,28,2686.42,8,3.36729583,7.896336905,2.197224577,2
3681,17387,76,746.81,20,4.343805422,6.617148935,3.044522438,2
3682,17388,15,1259.56,78,2.772588722,7.139311346,4.369447852,0
3683,17389,213,31833.68,1,5.365976015,10.36831154,0.693147181,1
3684,17391,3,508.8,164,1.386294361,6.234018492,5.105945474,3
3685,17392,56,417.27,307,4.043051268,6.036127157,5.730099783,0
3686,17394,4,203.87,220,1.609437912,5.322375632,5.398162702,3
3687,17396,27,7330.8,40,3.33220451,8.899976331,3.713572067,0
3688,17397,89,681.41,23,4.49980967,6.52563065,3.17805383,2
3689,17398,38,653.38,115,3.663561646,6.483688222,4.753590191,0
3690,17400,206,2097.84,127,5.332718793,7.64914009,4.852030264,0
3691,17402,59,2633.85,5,4.094344562,7.876581533,1.791759469,1
3692,17403,32,263.92,37,3.496507561,5.579427894,3.63758616,2
3693,17404,198,31906.82,5,5.293304825,10.3706064,1.791759469,1
3694,17405,82,1031.41,2,4.418840608,6.939651154,1.098612289,1
3695,17406,111,2184.42,334,4.718498871,7.689563309,5.814130532,0
3696,17408,2,32.65,164,1.098612289,3.516013056,5.105945474,3
3697,17409,13,771.85,185,2.63905733,6.650084981,5.225746674,3
3698,17410,64,1214.72,17,4.17438727,7.103091773,2.890371758,2
3699,17411,41,778.94,13,3.737669618,6.659216994,2.63905733,2
3700,17412,66,1258.06,3,4.204692619,7.13812069,1.386294361,2
3701,17414,6,778,44,1.945910149,6.658011046,3.80666249,3
3702,17415,14,507.84,80,2.708050201,6.232133625,4.394449155,3
3703,17416,269,6893.42,30,5.598421959,8.838467668,3.433987204,1
3704,17418,30,463.46,43,3.433987204,6.14087544,3.784189634,2
3705,17419,206,4226.57,12,5.332718793,8.349382639,2.564949357,1
3706,17420,30,598.83,51,3.433987204,6.396646282,3.951243719,0
3707,17422,117,1979.37,17,4.770684624,7.591038975,2.890371758,1
3708,17423,26,698.41,47,3.295836866,6.550237122,3.871201011,2
3709,17425,43,759.17,20,3.784189634,6.633542092,3.044522438,2
3710,17426,271,5037.26,9,5.605802066,8.524816063,2.302585093,1
3711,17427,2,100.8,72,1.098612289,4.623010104,4.290459441,3
3712,17428,328,17256.85,1,5.796057751,9.756022391,0.693147181,1
3713,17429,39,524.92,129,3.688879454,6.26514911,4.86753445,0
3714,17430,14,265.76,33,2.708050201,5.586349378,3.526360525,2
3715,17431,43,403.3,314,3.784189634,6.002157177,5.752572639,0
3716,17432,48,365.76,19,3.891820298,5.904707683,2.995732274,2
3717,17433,54,303.16,89,4.007333185,5.717553879,4.49980967,0
3718,17434,134,2373.82,3,4.905274778,7.772676924,1.386294361,1
3719,17436,9,216.3,2,2.302585093,5.381278887,1.098612289,2
3720,17438,17,388.45,254,2.890371758,5.964735487,5.541263545,3
3721,17440,5,186.42,157,1.791759469,5.233352088,5.062595033,3
3722,17442,135,2248.56,37,4.912654886,7.718489921,3.63758616,1
3723,17443,1,534.24,220,0.693147181,6.282715244,5.398162702,3
3724,17444,135,2940.04,148,4.912654886,7.986518539,5.003946306,0
3725,17446,9,120.9,177,2.302585093,4.803201036,5.18178355,3
3726,17447,36,541.53,41,3.610917913,6.296243383,3.737669618,2
3727,17449,276,2519.21,3,5.624017506,7.83209751,1.386294361,1
3728,17450,336,194390.79,9,5.82008293,12.17763094,2.302585093,1
3729,17451,100,1721.4,2,4.615120517,7.451473946,1.098612289,1
3730,17453,19,486.72,18,2.995732274,6.189741471,2.944438979,2
3731,17454,61,517.53,193,4.127134385,6.250997885,5.267858159,0
3732,17455,8,131.7,204,2.197224577,4.888090941,5.323009979,3
3733,17456,17,249.86,366,2.890371758,5.524895015,5.905361848,3
3734,17457,19,1737.7,127,2.995732274,7.460892987,4.852030264,0
3735,17458,54,316.5,16,4.007333185,5.760477818,2.833213344,2
3736,17459,111,657.3,44,4.718498871,6.489660754,3.80666249,0
3737,17460,29,622.43,95,3.401197382,6.435236489,4.564348191,0
3738,17461,106,735.82,23,4.672828834,6.602343629,3.17805383,2
3739,17462,27,675.69,61,3.33220451,6.517213266,4.127134385,0
3740,17463,208,1875.86,17,5.342334252,7.537355447,2.890371758,1
3741,17464,9,289.96,159,2.302585093,5.673185801,5.075173815,3
3742,17466,41,763.28,11,3.737669618,6.638934214,2.48490665,2
3743,17468,5,137,11,1.791759469,4.927253685,2.48490665,2
3744,17469,88,1870.97,17,4.48863637,7.534746631,2.890371758,1
3745,17470,78,1125.07,45,4.369447852,7.026488974,3.828641396,0
3746,17472,174,697.54,192,5.164785974,6.548992443,5.262690189,0
3747,17475,14,194.37,80,2.708050201,5.274895197,4.394449155,3
3748,17480,29,511.82,78,3.401197382,6.239924906,4.369447852,0
3749,17481,82,1255.59,4,4.418840608,7.136156982,1.609437912,1
3750,17483,21,414.04,66,3.091042453,6.028374901,4.204692619,3
3751,17486,24,396.87,262,3.218875825,5.986125319,5.572154032,3
3752,17489,29,376.64,59,3.401197382,5.933941361,4.094344562,2
3753,17490,76,2092.32,1,4.343805422,7.646506601,0.693147181,1
3754,17491,109,3558.87,2,4.700480366,8.177479306,1.098612289,1
3755,17492,12,374.57,249,2.564949357,5.928444872,5.521460918,3
3756,17495,27,497.56,8,3.33220451,6.211723943,2.197224577,2
3757,17496,10,271.05,359,2.397895273,5.605985873,5.886104031,3
3758,17498,17,272.22,76,2.890371758,5.610277331,4.343805422,3
3759,17499,40,622.88,290,3.713572067,6.435958042,5.673323267,0
3760,17500,5,1138,18,1.791759469,7.037905963,2.944438979,2
3761,17501,18,288.6,221,2.944438979,5.668500661,5.402677382,3
3762,17502,28,689.1,10,3.36729583,6.536836515,2.397895273,2
3763,17503,38,558.96,3,3.663561646,6.327865353,1.386294361,2
3764,17504,127,2997.03,207,4.852030264,8.005710685,5.33753808,0
3765,17505,52,1145.84,162,3.970291914,7.044765613,5.093750201,0
3766,17506,14,302.2,76,2.708050201,5.714392654,4.343805422,3
3767,17507,88,605.58,262,4.48863637,6.407836624,5.572154032,0
3768,17508,22,387.31,281,3.135494216,5.96180399,5.641907071,3
3769,17509,364,6083.64,58,5.899897354,8.713522842,4.077537444,1
3770,17510,20,308.48,25,3.044522438,5.73489347,3.258096538,2
3771,17511,963,91062.38,3,6.871091295,11.41931103,1.386294361,1
3772,17512,105,2924.99,29,4.663439094,7.981388164,3.401197382,1
3773,17513,6,513.2,73,1.945910149,6.242612295,4.304065093,3
3774,17514,40,208.65,129,3.713572067,5.345439474,4.86753445,3
3775,17515,87,639.02,32,4.477336814,6.461499426,3.496507561,0
3776,17516,135,764.88,16,4.912654886,6.6410255,2.833213344,2
3777,17517,11,153.94,309,2.48490665,5.043037945,5.736572297,3
3778,17519,82,1844.02,18,4.418840608,7.520245397,2.944438979,1
3779,17520,30,546.81,54,3.433987204,6.305928511,4.007333185,0
3780,17521,45,723.21,30,3.828641396,6.585081406,3.433987204,2
3781,17522,73,1070.71,2,4.304065093,6.977010783,1.098612289,2
3782,17523,33,652.74,12,3.526360525,6.482709719,2.564949357,2
3783,17524,6,145,362,1.945910149,4.983606622,5.894402834,3
3784,17525,9,422.7,360,2.302585093,6.049025658,5.888877958,3
3785,17526,19,1195.9,5,2.995732274,7.08749016,1.791759469,2
3786,17527,47,939.37,54,3.871201011,6.846273415,4.007333185,0
3787,17528,253,3628.5,2,5.537334267,8.196850177,1.098612289,1
3788,17530,390,2367.12,2,5.96870756,7.76985167,1.098612289,1
3789,17531,14,296.7,191,2.708050201,5.696086268,5.257495372,3
3790,17534,9,223.36,54,2.302585093,5.413251905,4.007333185,3
3791,17535,13,164.4,281,2.63905733,5.108366783,5.641907071,3
3792,17536,3,76.5,178,1.386294361,4.350277936,5.187385806,3
3793,17537,74,887.67,30,4.317488114,6.789725963,3.433987204,0
3794,17538,9,98.42,26,2.302585093,4.599353301,3.295836866,3
3795,17540,25,578.9,25,3.258096538,6.362855675,3.258096538,2
3796,17542,25,170.75,270,3.258096538,5.146039931,5.602118821,3
3797,17545,141,642.32,44,4.955827058,6.466642268,3.80666249,0
3798,17548,5,103.3,234,1.791759469,4.647271362,5.459585514,3
3799,17549,6,148.86,24,1.945910149,5.009701525,3.218875825,3
3800,17550,42,267.16,198,3.761200116,5.591583817,5.293304825,3
3801,17551,39,290.34,360,3.688879454,5.67449097,5.888877958,3
3802,17552,49,930.41,61,3.912023005,6.836699567,4.127134385,0
3803,17553,2,1487.6,130,1.098612289,7.30559136,4.875197323,3
3804,17554,88,1952.45,2,4.48863637,7.577352319,1.098612289,1
3805,17555,105,480.31,20,4.663439094,6.176511553,3.044522438,2
3806,17556,6,157.9,206,1.945910149,5.068275074,5.332718793,3
3807,17557,34,541.46,15,3.555348061,6.29611435,2.772588722,2
3808,17560,26,854.95,95,3.295836866,6.752211963,4.564348191,0
3809,17561,45,165.12,20,3.828641396,5.112710419,3.044522438,2
3810,17562,63,1122.38,15,4.158883083,7.024097277,2.772588722,2
3811,17564,49,454.01,25,3.912023005,6.120319397,3.258096538,2
3812,17566,142,869.77,9,4.96284463,6.769377878,2.302585093,1
3813,17567,165,4331.48,8,5.111987788,8.373895405,2.197224577,1
3814,17569,29,344.14,333,3.401197382,5.843950132,5.811140993,3
3815,17571,271,1425.67,51,5.605802066,7.263098336,3.951243719,0
3816,17572,12,226.75,72,2.564949357,5.428248536,4.290459441,3
3817,17573,25,380.6,30,3.258096538,5.94437294,3.433987204,2
3818,17574,8,185.65,243,2.197224577,5.229235205,5.497168225,3
3819,17576,402,3564.83,9,5.998936562,8.179152125,2.302585093,1
3820,17578,5,143.46,219,1.791759469,4.973002653,5.393627546,3
3821,17579,50,448.9,5,3.931825633,6.109025336,1.791759469,2
3822,17580,45,215.72,253,3.828641396,5.378606198,5.537334267,3
3823,17581,439,11025.24,1,6.086774727,9.308033166,0.693147181,1
3824,17582,29,175.27,237,3.401197382,5.17201691,5.472270674,3
3825,17584,35,1242.3,8,3.583518938,7.125524414,2.197224577,2
3826,17585,208,1116.68,110,5.342334252,7.019010387,4.709530201,0
3827,17588,23,1240.2,101,3.17805383,7.123833933,4.624972813,0
3828,17589,253,2404.17,61,5.537334267,7.785375866,4.127134385,0
3829,17590,196,1468.02,3,5.283203729,7.292350791,1.386294361,1
3830,17591,157,2203.67,74,5.062595033,7.698333117,4.317488114,0
3831,17593,212,3923.86,4,5.361292166,8.275085961,1.609437912,1
3832,17594,50,993.18,86,3.931825633,6.901918277,4.465908119,0
3833,17595,82,386.69,13,4.418840608,5.960206051,2.63905733,2
3834,17596,265,2806.69,24,5.583496309,7.94011736,3.218875825,1
3835,17597,55,2044.37,214,4.025351691,7.623333981,5.370638028,0
3836,17600,13,161.67,18,2.63905733,5.091723609,2.944438979,2
3837,17601,9,116.01,240,2.302585093,4.762259401,5.484796933,3
3838,17602,551,5054.42,3,6.313548046,8.528216214,1.386294361,1
3839,17603,11,394.72,79,2.48490665,5.98070689,4.382026635,3
3840,17604,63,309.36,218,4.158883083,5.737732914,5.38907173,0
3841,17608,56,191.99,34,4.043051268,5.262638374,3.555348061,2
3842,17609,233,1105.78,41,5.455321115,7.009210178,3.737669618,0
3843,17611,567,3961.12,8,6.342121419,8.284534515,2.197224577,1
3844,17612,135,2048.45,54,4.912654886,7.625326743,4.007333185,0
3845,17613,306,4544.55,23,5.726847748,8.421904011,3.17805383,1
3846,17614,98,386.32,58,4.59511985,5.959251225,4.077537444,0
3847,17615,14,329.6,131,2.708050201,5.800909185,4.882801923,3
3848,17616,3,571.2,174,1.386294361,6.349488581,5.164785974,3
3849,17618,67,930.28,6,4.219507705,6.836559984,1.945910149,2
3850,17619,74,214.37,313,4.317488114,5.372357479,5.749392986,3
3851,17620,4,81.44,60,1.609437912,4.412070756,4.110873864,3
3852,17621,26,1379.9,22,3.295836866,7.230490739,3.135494216,2
3853,17623,33,527.05,33,3.526360525,6.269190976,3.526360525,2
3854,17624,50,843.48,15,3.931825633,6.738721053,2.772588722,2
3855,17625,306,2020.4,19,5.726847748,7.61154562,2.995732274,1
3856,17628,5,75.75,82,1.791759469,4.340553386,4.418840608,3
3857,17629,123,1814.12,6,4.820281566,7.50390686,1.945910149,1
3858,17630,26,503.6,170,3.295836866,6.223766036,5.141663557,3
3859,17631,39,528.33,2,3.688879454,6.271612056,1.098612289,2
3860,17633,70,1324.84,32,4.262679877,7.1898015,3.496507561,0
3861,17634,296,2358.59,37,5.693732139,7.766243154,3.63758616,1
3862,17636,20,285.56,20,3.044522438,5.657947938,3.044522438,2
3863,17637,35,547.06,32,3.583518938,6.30638477,3.496507561,2
3864,17639,7,108.5,277,2.079441542,4.695924549,5.627621114,3
3865,17640,5,621.66,87,1.791759469,6.434000623,4.477336814,3
3866,17642,40,712.29,120,3.713572067,6.56988807,4.795790546,0
3867,17643,8,101.55,374,2.197224577,4.630350485,5.926926026,3
3868,17644,157,2895.64,2,5.062595033,7.971306724,1.098612289,1
3869,17646,51,1008.39,220,3.951243719,6.917101467,5.398162702,0
3870,17647,7,133.06,66,2.079441542,4.898287461,4.204692619,3
3871,17648,91,1797.5,61,4.521788577,7.494708263,4.127134385,0
3872,17649,52,868.49,139,3.970291914,6.767906833,4.941642423,0
3873,17650,8,166.08,22,2.197224577,5.11847274,3.135494216,2
3874,17651,232,3945,12,5.451038454,8.280457687,2.564949357,1
3875,17652,259,4867.72,26,5.560681631,8.490586348,3.295836866,1
3876,17653,44,1207.56,37,3.80666249,7.097184847,3.63758616,0
3877,17654,22,117.55,278,3.135494216,4.775334813,5.631211782,3
3878,17655,91,2638.94,11,4.521788577,7.878511469,2.48490665,1
3879,17656,82,1674.69,74,4.418840608,7.4239803,4.317488114,0
3880,17658,19,595.42,26,2.995732274,6.390945117,3.295836866,2
3881,17659,158,2999.46,18,5.068904202,8.006520889,2.944438979,1
3882,17660,38,178.75,142,3.663561646,5.191566997,4.96284463,3
3883,17663,86,1802.91,26,4.465908119,7.49771181,3.295836866,0
3884,17664,43,604.64,19,3.784189634,6.40628575,2.995732274,2
3885,17666,18,728.16,4,2.944438979,6.591893187,1.609437912,2
3886,17667,116,2055.51,67,4.762173935,7.62876565,4.219507705,0
3887,17668,15,347.75,2,2.772588722,5.854355333,1.098612289,2
3888,17669,68,3406.72,43,4.234106505,8.133798725,3.784189634,0
3889,17670,11,205.7,228,2.48490665,5.331268467,5.433722004,3
3890,17671,53,1572.71,16,3.988984047,7.361191168,2.833213344,2
3891,17672,110,3178.17,51,4.709530201,8.064375435,3.951243719,0
3892,17673,218,1594.97,2,5.38907173,7.375236981,1.098612289,1
3893,17674,27,551.04,75,3.33220451,6.313620507,4.33073334,0
3894,17675,705,20374.28,2,6.559615237,9.92207768,1.098612289,1
3895,17676,77,1371.18,5,4.356708827,7.224155995,1.791759469,1
3896,17677,303,16345.38,2,5.717027701,9.701761745,1.098612289,1
3897,17678,16,298.11,264,2.833213344,5.700811399,5.579729826,3
3898,17679,30,1992.11,53,3.433987204,7.597451512,3.988984047,0
3899,17680,11,184.4,24,2.48490665,5.222515653,3.218875825,2
3900,17682,118,2474.33,11,4.779123493,7.814128999,2.48490665,1
3901,17684,15,239.41,44,2.772588722,5.482345799,3.80666249,3
3902,17685,127,3155.83,17,4.852030264,8.057323639,2.890371758,1
3903,17686,286,5739.46,8,5.659482216,8.655294625,2.197224577,1
3904,17690,252,4726.8,31,5.533389489,8.461215257,3.465735903,1
3905,17691,19,290.4,359,2.995732274,5.674696894,5.886104031,3
3906,17692,46,740.94,128,3.850147602,6.609268377,4.859812404,0
3907,17693,16,200.47,138,2.833213344,5.305640487,4.934473933,3
3908,17694,15,283.12,142,2.772588722,5.649396684,4.96284463,3
3909,17695,35,765.34,132,3.583518938,6.641625935,4.890349128,0
3910,17696,115,2285.71,39,4.753590191,7.734869382,3.688879454,0
3911,17697,19,338.95,237,2.995732274,5.828798548,5.472270674,3
3912,17698,8,154.95,261,2.197224577,5.049535443,5.568344504,3
3913,17700,142,2534.64,17,4.96284463,7.83820135,2.890371758,1
3914,17701,24,417.95,253,3.218875825,6.037751581,5.537334267,3
3915,17702,74,1824.37,31,4.317488114,7.509537985,3.465735903,0
3916,17703,55,798.74,36,4.025351691,6.684286675,3.610917913,0
3917,17704,31,885.19,169,3.465735903,6.786931375,5.135798437,0
3918,17705,103,1823.52,4,4.644390899,7.509072218,1.609437912,1
3919,17706,382,10504.49,5,5.948034989,9.259653257,1.791759469,1
3920,17707,5,152.4,186,1.791759469,5.033048889,5.231108617,3
3921,17708,34,263.33,188,3.555348061,5.577198323,5.241747015,3
3922,17709,7,137.45,170,2.079441542,4.93050925,5.141663557,3
3923,17711,23,385.1,11,3.17805383,5.956096403,2.48490665,2
3924,17712,29,522.91,45,3.401197382,6.261319914,3.828641396,2
3925,17714,10,153,321,2.397895273,5.036952602,5.774551546,3
3926,17715,1,326.4,201,0.693147181,5.791182665,5.308267697,3
3927,17716,245,5655.99,23,5.505331536,8.640647228,3.17805383,1
3928,17718,6,139.35,233,1.945910149,4.944139303,5.455321115,3
3929,17719,274,5396.04,38,5.616771098,8.593605934,3.663561646,1
3930,17720,50,1195.94,27,3.931825633,7.087523579,3.33220451,2
3931,17722,115,2424.04,97,4.753590191,7.793603298,4.584967479,0
3932,17723,10,3276.4,128,2.397895273,8.094805704,4.859812404,0
3933,17724,40,1033,72,3.713572067,6.941190055,4.290459441,0
3934,17725,192,3439.08,17,5.262690189,8.143250006,2.890371758,1
3935,17727,66,1060.25,16,4.204692619,6.967202738,2.833213344,2
3936,17728,165,2876.01,4,5.111987788,7.964506839,1.609437912,1
3937,17730,218,5298.48,4,5.38907173,8.575363982,1.609437912,1
3938,17731,67,1240.11,80,4.219507705,7.123761419,4.394449155,0
3939,17732,18,303.97,373,2.944438979,5.720213411,5.924255797,3
3940,17733,35,692.19,39,3.583518938,6.541304132,3.688879454,2
3941,17734,43,700.63,54,3.784189634,6.5534062,4.007333185,0
3942,17735,690,13110.02,3,6.538139824,9.481208377,1.386294361,1
3943,17736,25,377.44,10,3.258096538,5.93605754,2.397895273,2
3944,17737,10,168.24,10,2.397895273,5.131317826,2.397895273,2
3945,17738,97,1879.05,20,4.584967479,7.539053651,3.044522438,1
3946,17739,47,2791.35,12,3.871201011,7.934638814,2.564949357,1
3947,17742,15,355.11,114,2.772588722,5.875239672,4.744932128,3
3948,17744,136,2322.4,4,4.919980926,7.750786909,1.609437912,1
3949,17746,6,110.25,241,1.945910149,4.711779921,5.488937726,3
3950,17747,1,71.4,113,0.693147181,4.282206299,4.736198448,3
3951,17749,35,674.52,179,3.583518938,6.515482765,5.192956851,0
3952,17750,184,1710.45,6,5.220355825,7.445096243,1.945910149,1
3953,17752,1,80.64,360,0.693147181,4.402319338,5.888877958,3
3954,17754,89,1664.65,1,4.49980967,7.417970717,0.693147181,1
